"Sigla","Cod_provincia_ISTAT","nM","mV","nF","fV","vr","logvr","sesso","minn","SE","Coort","Year","Grade","gamlssSE","Regioni","Provincia","TassoOccup_MeanM","TassoOccup_MeanF","TassoOccup_MeanT","ValAgg_Mean","AmmDonne_X2009","AmmDonne_X2010","AmmDonne_X2011","AmmDonne_X2012","AmmDonne_X2013","AmmDonne_X2014","AmmDonne_X2015","AmmDonne_X2016","AmmDonne_X2017","AmmDonne_X2018","AmmDonne_X2019","AmmDonne_X2020","AmmDonne_X2021","AmmDonne_X2022","AmmDonne_Mean","Filter"
"IS",94,268,1785.21446829949,270,1543.15979134849,1.15685652147499,0.145706431424966,-0.403466103360891,268,0.122169444356305,9,2021,5,0.707106781186547,"Molise","Isernia",62.5047972,43.5719733333333,53.1640415333333,17975.5110769231,13.1,14.2,17,17.7,19.1,21.8,22.9,24.1,24.7,25,26.3,26.3,26.1,25.6,21.7071428571429,1
"IS",94,286,1250.49619676701,260,1211.01962410334,1.03259779765575,0.0320777606466417,-0.209998131556865,260,0.124034734589208,6,2223,10,0.816496580927726,"Molise","Isernia",62.5047972,43.5719733333333,53.1640415333333,17975.5110769231,13.1,14.2,17,17.7,19.1,21.8,22.9,24.1,24.7,25,26.3,26.3,26.1,25.6,21.7071428571429,1
"IS",94,262,1832.37986810829,264,1568.46371741702,1.16826410949812,0.155518979990149,-2.06251464948942,262,0.123560412643043,11,2223,5,NA,"Molise","Isernia",62.5047972,43.5719733333333,53.1640415333333,17975.5110769231,13.1,14.2,17,17.7,19.1,21.8,22.9,24.1,24.7,25,26.3,26.3,26.1,25.6,21.7071428571429,1
"IS",94,247,1698.44218701157,245,1671.58069143773,1.01606951773937,0.0159417697873629,-0.159194486807817,245,0.127775312999988,15,1415,10,0.106006479695223,"Molise","Isernia",62.5047972,43.5719733333333,53.1640415333333,17975.5110769231,13.1,14.2,17,17.7,19.1,21.8,22.9,24.1,24.7,25,26.3,26.3,26.1,25.6,21.7071428571429,1
"IS",94,291,2022.69639028104,272,1831.92654047716,1.10413618973728,0.0990633005159229,1.37015566141259,272,0.121267812518166,8,1617,2,NA,"Molise","Isernia",62.5047972,43.5719733333333,53.1640415333333,17975.5110769231,13.1,14.2,17,17.7,19.1,21.8,22.9,24.1,24.7,25,26.3,26.3,26.1,25.6,21.7071428571429,1
"IS",94,306,1673.48081039264,275,1774.36667130252,0.943142608266066,-0.0585377795046163,0.414500103229539,275,0.120604537831105,6,1718,5,0.0807606944433406,"Molise","Isernia",62.5047972,43.5719733333333,53.1640415333333,17975.5110769231,13.1,14.2,17,17.7,19.1,21.8,22.9,24.1,24.7,25,26.3,26.3,26.1,25.6,21.7071428571429,1
"IS",94,284,1537.54172149652,302,1305.4868479578,1.17775351310642,0.163608821490121,-0.579413655843711,284,0.118678165819385,17,1819,13,0.0655948709693874,"Molise","Isernia",62.5047972,43.5719733333333,53.1640415333333,17975.5110769231,13.1,14.2,17,17.7,19.1,21.8,22.9,24.1,24.7,25,26.3,26.3,26.1,25.6,21.7071428571429,1
"IS",94,301,1447.5709612276,300,1253.06167063493,1.15522722875572,0.144297059477432,-0.448585052948666,300,0.115470053837925,3,2223,13,NA,"Molise","Isernia",62.5047972,43.5719733333333,53.1640415333333,17975.5110769231,13.1,14.2,17,17.7,19.1,21.8,22.9,24.1,24.7,25,26.3,26.3,26.1,25.6,21.7071428571429,1
"IS",94,279,1818.22121254731,303,1875.0314569521,0.969701711299751,-0.0307667689008407,-0.705767287489337,279,0.11973686801785,1,1213,5,0.113613649234903,"Molise","Isernia",62.5047972,43.5719733333333,53.1640415333333,17975.5110769231,13.1,14.2,17,17.7,19.1,21.8,22.9,24.1,24.7,25,26.3,26.3,26.1,25.6,21.7071428571429,1
"IS",94,301,2381.54269129436,267,2643.49952647396,0.900905283864751,-0.104355150246203,-2.40884911768453,267,0.122398012272421,7,1516,2,0.102603519771514,"Molise","Isernia",62.5047972,43.5719733333333,53.1640415333333,17975.5110769231,13.1,14.2,17,17.7,19.1,21.8,22.9,24.1,24.7,25,26.3,26.3,26.1,25.6,21.7071428571429,1
"IS",94,265,1747.60489718306,261,1414.82886725552,1.2352058525446,0.211237638412348,0.0644104882880483,261,0.123796892118035,2,2122,13,NA,"Molise","Isernia",62.5047972,43.5719733333333,53.1640415333333,17975.5110769231,13.1,14.2,17,17.7,19.1,21.8,22.9,24.1,24.7,25,26.3,26.3,26.1,25.6,21.7071428571429,1
"IS",94,291,1521.86486255084,237,1543.7981436363,0.985792649657034,-0.0143092409599665,-0.374199434631051,237,0.129913960492326,6,2021,8,NA,"Molise","Isernia",62.5047972,43.5719733333333,53.1640415333333,17975.5110769231,13.1,14.2,17,17.7,19.1,21.8,22.9,24.1,24.7,25,26.3,26.3,26.1,25.6,21.7071428571429,1
"IS",94,271,1762.11300367931,285,1396.00731631262,1.26225198327306,0.232897413976141,-0.429244514701978,271,0.121491347846157,1,1718,10,0.06750531298485,"Molise","Isernia",62.5047972,43.5719733333333,53.1640415333333,17975.5110769231,13.1,14.2,17,17.7,19.1,21.8,22.9,24.1,24.7,25,26.3,26.3,26.1,25.6,21.7071428571429,1
"IS",94,281,1572.77671298078,287,1101.75917593372,1.42751405873056,0.355934510997299,-0.669065213269486,281,0.119309997254379,18,1617,10,NA,"Molise","Isernia",62.5047972,43.5719733333333,53.1640415333333,17975.5110769231,13.1,14.2,17,17.7,19.1,21.8,22.9,24.1,24.7,25,26.3,26.3,26.1,25.6,21.7071428571429,1
"IS",94,258,1714.37084286396,284,1397.69994101585,1.22656572598691,0.204218171529207,-0.261789413024388,258,0.124514561272938,1,2021,13,NA,"Molise","Isernia",62.5047972,43.5719733333333,53.1640415333333,17975.5110769231,13.1,14.2,17,17.7,19.1,21.8,22.9,24.1,24.7,25,26.3,26.3,26.1,25.6,21.7071428571429,1
"IS",94,257,1525.99029127139,296,1100.25033624707,1.38694826168062,0.327105838315834,-0.185347864015117,257,0.124756572310361,5,2122,10,0.612372435695794,"Molise","Isernia",62.5047972,43.5719733333333,53.1640415333333,17975.5110769231,13.1,14.2,17,17.7,19.1,21.8,22.9,24.1,24.7,25,26.3,26.3,26.1,25.6,21.7071428571429,1
"IS",94,248,1801.69709605465,253,1769.47295338694,1.01821115299108,0.0180473160610369,-0.719747627693291,248,0.127000127000191,10,2122,5,NA,"Molise","Isernia",62.5047972,43.5719733333333,53.1640415333333,17975.5110769231,13.1,14.2,17,17.7,19.1,21.8,22.9,24.1,24.7,25,26.3,26.3,26.1,25.6,21.7071428571429,1
"IS",94,264,1520.64817688831,265,1252.50371834015,1.21408675648765,0.193992153418067,-0.204350067773501,264,0.123091490979333,10,1819,2,NA,"Molise","Isernia",62.5047972,43.5719733333333,53.1640415333333,17975.5110769231,13.1,14.2,17,17.7,19.1,21.8,22.9,24.1,24.7,25,26.3,26.3,26.1,25.6,21.7071428571429,1
"IS",94,302,1499.74518569806,279,1259.78361391806,1.19047840369481,0.174355246246693,0.47346708351449,279,0.11973686801785,8,2223,8,NA,"Molise","Isernia",62.5047972,43.5719733333333,53.1640415333333,17975.5110769231,13.1,14.2,17,17.7,19.1,21.8,22.9,24.1,24.7,25,26.3,26.3,26.1,25.6,21.7071428571429,1
"IS",94,271,2559.13562076727,266,2718.67009940517,0.941318926973592,-0.0604732733607487,0.95816173172364,266,0.122627867896993,12,2021,2,NA,"Molise","Isernia",62.5047972,43.5719733333333,53.1640415333333,17975.5110769231,13.1,14.2,17,17.7,19.1,21.8,22.9,24.1,24.7,25,26.3,26.3,26.1,25.6,21.7071428571429,1
"IS",94,306,1382.26123411332,264,1146.5771322822,1.2055545110707,0.186939636256909,-0.369788812121204,264,0.123091490979333,7,1819,5,NA,"Molise","Isernia",62.5047972,43.5719733333333,53.1640415333333,17975.5110769231,13.1,14.2,17,17.7,19.1,21.8,22.9,24.1,24.7,25,26.3,26.3,26.1,25.6,21.7071428571429,1
"IS",94,289,2120.87217469183,260,2262.03696698247,0.937593949899526,-0.0644383129324198,-0.344614414690347,260,0.124034734589208,6,1415,2,0.11296386444765,"Molise","Isernia",62.5047972,43.5719733333333,53.1640415333333,17975.5110769231,13.1,14.2,17,17.7,19.1,21.8,22.9,24.1,24.7,25,26.3,26.3,26.1,25.6,21.7071428571429,1
"IS",94,253,1491.44290498783,232,1185.0520510151,1.25854632605402,0.22995734544734,-0.687449367877841,232,0.131306432859723,18,1213,6,0.110052187718356,"Molise","Isernia",62.5047972,43.5719733333333,53.1640415333333,17975.5110769231,13.1,14.2,17,17.7,19.1,21.8,22.9,24.1,24.7,25,26.3,26.3,26.1,25.6,21.7071428571429,1
"OR",95,613,1353.94191711533,624,1629.63923000704,0.830823100097732,-0.185338382723327,-1.38007750736302,613,0.0807792391722019,15,1213,8,0.144337567297406,"Sardegna","Oristano",58.8018523333333,43.1006202,51.0494472,15978.1622307692,19.4,21.4,22,22.5,23.4,23.9,28.1,29.4,31.9,32.6,33.4,36.1,35.5,35.4,28.2142857142857,1
"OR",95,350,2070.5958145884,388,1867.00327551119,1.10904776748261,0.103501780012868,0.770556296202381,350,0.10690449676497,6,1415,2,0.17643771762079,"Sardegna","Oristano",58.8018523333333,43.1006202,51.0494472,15978.1622307692,19.4,21.4,22,22.5,23.4,23.9,28.1,29.4,31.9,32.6,33.4,36.1,35.5,35.4,28.2142857142857,1
"OR",95,350,1393.26026515252,339,1316.17875727938,1.05856461931696,0.0569138577378971,-0.615512329879708,339,0.108625089318714,11,2223,5,NA,"Sardegna","Oristano",58.8018523333333,43.1006202,51.0494472,15978.1622307692,19.4,21.4,22,22.5,23.4,23.9,28.1,29.4,31.9,32.6,33.4,36.1,35.5,35.4,28.2142857142857,1
"OR",95,461,1994.28371585965,399,1511.0357194221,1.31981242417113,0.277489623600044,1.80888674828383,399,0.100125234864352,7,1516,2,0.251976315339485,"Sardegna","Oristano",58.8018523333333,43.1006202,51.0494472,15978.1622307692,19.4,21.4,22,22.5,23.4,23.9,28.1,29.4,31.9,32.6,33.4,36.1,35.5,35.4,28.2142857142857,1
"OR",95,423,1690.70963682852,395,1595.17576981179,1.0598892415649,0.0581644135748962,1.46690973713032,395,0.100630921085326,4,1516,5,0.194569121026803,"Sardegna","Oristano",58.8018523333333,43.1006202,51.0494472,15978.1622307692,19.4,21.4,22,22.5,23.4,23.9,28.1,29.4,31.9,32.6,33.4,36.1,35.5,35.4,28.2142857142857,1
"OR",95,384,1739.86595840033,384,1284.39349978677,1.35462065067222,0.303521452531292,1.53091407043334,384,0.102062072615966,3,1415,5,0.159234408292204,"Sardegna","Oristano",58.8018523333333,43.1006202,51.0494472,15978.1622307692,19.4,21.4,22,22.5,23.4,23.9,28.1,29.4,31.9,32.6,33.4,36.1,35.5,35.4,28.2142857142857,1
"OR",95,583,1276.39908833091,596,1097.02181545305,1.16351294965249,0.151443833610167,-0.630372905780772,583,0.0828315366562582,6,2021,8,NA,"Sardegna","Oristano",58.8018523333333,43.1006202,51.0494472,15978.1622307692,19.4,21.4,22,22.5,23.4,23.9,28.1,29.4,31.9,32.6,33.4,36.1,35.5,35.4,28.2142857142857,1
"OR",95,289,2022.61379726846,227,1652.15424768818,1.22422818577543,0.202310593002026,-2.43992237644885,227,0.132744662319994,18,1617,10,NA,"Sardegna","Oristano",58.8018523333333,43.1006202,51.0494472,15978.1622307692,19.4,21.4,22,22.5,23.4,23.9,28.1,29.4,31.9,32.6,33.4,36.1,35.5,35.4,28.2142857142857,1
"OR",95,636,1225.92638769776,569,978.185179849623,1.25326616365852,0.225753074471899,-0.561260043744083,569,0.0838443616300637,4,1819,8,0.0555602972067018,"Sardegna","Oristano",58.8018523333333,43.1006202,51.0494472,15978.1622307692,19.4,21.4,22,22.5,23.4,23.9,28.1,29.4,31.9,32.6,33.4,36.1,35.5,35.4,28.2142857142857,1
"OR",95,361,1104.53726090737,406,1082.89805388974,1.01998268160137,0.0197856483298563,-2.50685923176595,361,0.105263157894737,6,1718,5,0.0670782709886526,"Sardegna","Oristano",58.8018523333333,43.1006202,51.0494472,15978.1622307692,19.4,21.4,22,22.5,23.4,23.9,28.1,29.4,31.9,32.6,33.4,36.1,35.5,35.4,28.2142857142857,1
"OR",95,340,1695.43151885232,361,1480.07910345076,1.14550061202774,0.135841757200001,0.0402021519686699,340,0.108465228909328,12,2021,2,NA,"Sardegna","Oristano",58.8018523333333,43.1006202,51.0494472,15978.1622307692,19.4,21.4,22,22.5,23.4,23.9,28.1,29.4,31.9,32.6,33.4,36.1,35.5,35.4,28.2142857142857,1
"OR",95,476,1819.80470297826,399,1980.58941601955,0.918819765600679,-0.0846652959903557,0.839491526687189,399,0.100125234864352,5,1617,5,NA,"Sardegna","Oristano",58.8018523333333,43.1006202,51.0494472,15978.1622307692,19.4,21.4,22,22.5,23.4,23.9,28.1,29.4,31.9,32.6,33.4,36.1,35.5,35.4,28.2142857142857,1
"OR",95,495,1622.55657056843,473,1141.8157777743,1.42103183556565,0.351383252499225,-0.427104524993805,473,0.0919600979743406,18,1213,6,0.172947143040046,"Sardegna","Oristano",58.8018523333333,43.1006202,51.0494472,15978.1622307692,19.4,21.4,22,22.5,23.4,23.9,28.1,29.4,31.9,32.6,33.4,36.1,35.5,35.4,28.2142857142857,1
"OR",95,496,1183.54060056549,540,840.437730196189,1.40824305958897,0.342342870386417,-1.66525409560715,496,0.0898026510133875,3,2223,13,NA,"Sardegna","Oristano",58.8018523333333,43.1006202,51.0494472,15978.1622307692,19.4,21.4,22,22.5,23.4,23.9,28.1,29.4,31.9,32.6,33.4,36.1,35.5,35.4,28.2142857142857,1
"OR",95,580,1492.29417713905,503,1251.72377032148,1.19219129053991,0.175793034408705,-0.624414569870439,503,0.089175592413542,8,2223,8,NA,"Sardegna","Oristano",58.8018523333333,43.1006202,51.0494472,15978.1622307692,19.4,21.4,22,22.5,23.4,23.9,28.1,29.4,31.9,32.6,33.4,36.1,35.5,35.4,28.2142857142857,1
"OR",95,524,1841.41135968323,475,1986.37497542726,0.927021021943324,-0.0757790362803959,-0.38850440158222,475,0.0917662935482247,4,1213,2,0.155241372887454,"Sardegna","Oristano",58.8018523333333,43.1006202,51.0494472,15978.1622307692,19.4,21.4,22,22.5,23.4,23.9,28.1,29.4,31.9,32.6,33.4,36.1,35.5,35.4,28.2142857142857,1
"OR",95,471,1182.91927001148,516,905.840248042307,1.30588066998347,0.266877656069792,-1.079022659589,471,0.0921551355168183,1,2021,13,NA,"Sardegna","Oristano",58.8018523333333,43.1006202,51.0494472,15978.1622307692,19.4,21.4,22,22.5,23.4,23.9,28.1,29.4,31.9,32.6,33.4,36.1,35.5,35.4,28.2142857142857,1
"OR",95,450,1680.14871674128,403,1666.96172748377,1.00791079305547,0.00787966678000348,1.70575696957712,403,0.0996270962773436,8,1617,2,NA,"Sardegna","Oristano",58.8018523333333,43.1006202,51.0494472,15978.1622307692,19.4,21.4,22,22.5,23.4,23.9,28.1,29.4,31.9,32.6,33.4,36.1,35.5,35.4,28.2142857142857,1
"OR",95,628,1194.03180618626,594,1046.71192608916,1.14074539175983,0.131681901158943,0.230254995749488,594,0.0820609939862218,3,1718,8,0.0593914794611021,"Sardegna","Oristano",58.8018523333333,43.1006202,51.0494472,15978.1622307692,19.4,21.4,22,22.5,23.4,23.9,28.1,29.4,31.9,32.6,33.4,36.1,35.5,35.4,28.2142857142857,1
"OR",95,299,1233.96937773401,274,1285.78188304603,0.959703503373931,-0.0411308928765953,-0.0142452170592006,274,0.120824418666035,13,2122,2,NA,"Sardegna","Oristano",58.8018523333333,43.1006202,51.0494472,15978.1622307692,19.4,21.4,22,22.5,23.4,23.9,28.1,29.4,31.9,32.6,33.4,36.1,35.5,35.4,28.2142857142857,1
"OR",95,553,1530.30675976856,547,1020.77790053115,1.49915741609637,0.404903227680497,-2.06077074463371,547,0.0855138249618026,17,1819,13,0.112119178756932,"Sardegna","Oristano",58.8018523333333,43.1006202,51.0494472,15978.1622307692,19.4,21.4,22,22.5,23.4,23.9,28.1,29.4,31.9,32.6,33.4,36.1,35.5,35.4,28.2142857142857,1
"OR",95,330,2554.82562481898,337,2403.74438010206,1.06285245884195,0.0609562927764312,-1.35042431926182,330,0.110096376512636,14,2223,2,NA,"Sardegna","Oristano",58.8018523333333,43.1006202,51.0494472,15978.1622307692,19.4,21.4,22,22.5,23.4,23.9,28.1,29.4,31.9,32.6,33.4,36.1,35.5,35.4,28.2142857142857,1
"OR",95,127,1453.23248810948,122,1130.14505754206,1.28588138169635,0.251444383377984,-1.16816708771536,122,0.181071492085037,15,1415,10,0.285043856274785,"Sardegna","Oristano",58.8018523333333,43.1006202,51.0494472,15978.1622307692,19.4,21.4,22,22.5,23.4,23.9,28.1,29.4,31.9,32.6,33.4,36.1,35.5,35.4,28.2142857142857,1
"OR",95,478,1683.87195589396,452,1464.091553548,1.15011383804063,0.139860927076562,-0.800581442319688,452,0.0940720868383597,2,1314,5,0.184779648550695,"Sardegna","Oristano",58.8018523333333,43.1006202,51.0494472,15978.1622307692,19.4,21.4,22,22.5,23.4,23.9,28.1,29.4,31.9,32.6,33.4,36.1,35.5,35.4,28.2142857142857,1
"OR",95,636,1413.21010405647,591,1419.34244864036,0.995679446782022,-0.00432991377963235,-2.2484079759027,591,0.0822690069789727,17,1314,8,0.146859517894788,"Sardegna","Oristano",58.8018523333333,43.1006202,51.0494472,15978.1622307692,19.4,21.4,22,22.5,23.4,23.9,28.1,29.4,31.9,32.6,33.4,36.1,35.5,35.4,28.2142857142857,1
"OR",95,592,1409.21425277658,498,1057.17220687832,1.3330035008561,0.287434667491776,0.0320384925155694,498,0.0896221429896442,7,2122,8,NA,"Sardegna","Oristano",58.8018523333333,43.1006202,51.0494472,15978.1622307692,19.4,21.4,22,22.5,23.4,23.9,28.1,29.4,31.9,32.6,33.4,36.1,35.5,35.4,28.2142857142857,1
"OR",95,485,1209.77172762499,482,821.510897896173,1.47261799048938,0.387041762698025,-1.4981373666855,482,0.0910975037348554,2,2122,13,NA,"Sardegna","Oristano",58.8018523333333,43.1006202,51.0494472,15978.1622307692,19.4,21.4,22,22.5,23.4,23.9,28.1,29.4,31.9,32.6,33.4,36.1,35.5,35.4,28.2142857142857,1
"OR",95,145,1770.70069483464,124,2097.94850196329,0.844015328868937,-0.169584622384123,-1.89560267451037,124,0.179605302026775,17,1516,10,NA,"Sardegna","Oristano",58.8018523333333,43.1006202,51.0494472,15978.1622307692,19.4,21.4,22,22.5,23.4,23.9,28.1,29.4,31.9,32.6,33.4,36.1,35.5,35.4,28.2142857142857,1
"OR",95,320,1545.39786253621,317,1642.95755869323,0.940619466619323,-0.0612166137260425,0.00469259472591776,317,0.112331191260346,9,1718,2,0.0899079639506259,"Sardegna","Oristano",58.8018523333333,43.1006202,51.0494472,15978.1622307692,19.4,21.4,22,22.5,23.4,23.9,28.1,29.4,31.9,32.6,33.4,36.1,35.5,35.4,28.2142857142857,1
"OR",95,606,1283.37842174348,578,922.462172369993,1.39125317024786,0.330204902309685,-1.13089745842297,578,0.0831890330807703,1,1718,10,0.0532637037089683,"Sardegna","Oristano",58.8018523333333,43.1006202,51.0494472,15978.1622307692,19.4,21.4,22,22.5,23.4,23.9,28.1,29.4,31.9,32.6,33.4,36.1,35.5,35.4,28.2142857142857,1
"OR",95,468,1694.38504051806,510,1647.64185956771,1.02836974593655,0.027974777400964,-0.411164465578942,468,0.0924500327042048,1,1213,5,0.155331603277453,"Sardegna","Oristano",58.8018523333333,43.1006202,51.0494472,15978.1622307692,19.4,21.4,22,22.5,23.4,23.9,28.1,29.4,31.9,32.6,33.4,36.1,35.5,35.4,28.2142857142857,1
"OR",95,560,883.219093142985,580,695.290854840764,1.27028722870986,0.239243039237675,-0.798563570248755,560,0.0845154254728517,6,2223,10,NA,"Sardegna","Oristano",58.8018523333333,43.1006202,51.0494472,15978.1622307692,19.4,21.4,22,22.5,23.4,23.9,28.1,29.4,31.9,32.6,33.4,36.1,35.5,35.4,28.2142857142857,1
"OR",95,645,1217.55833424398,564,1462.67051587942,0.832421465412484,-0.183416397418304,-5.44010940879001,564,0.0842151921066519,2,1617,8,NA,"Sardegna","Oristano",58.8018523333333,43.1006202,51.0494472,15978.1622307692,19.4,21.4,22,22.5,23.4,23.9,28.1,29.4,31.9,32.6,33.4,36.1,35.5,35.4,28.2142857142857,1
"OR",95,375,1419.22482935907,327,1107.32290093505,1.28167206526718,0.248165526452675,-1.49687610216817,327,0.110600252721866,7,1819,5,NA,"Sardegna","Oristano",58.8018523333333,43.1006202,51.0494472,15978.1622307692,19.4,21.4,22,22.5,23.4,23.9,28.1,29.4,31.9,32.6,33.4,36.1,35.5,35.4,28.2142857142857,1
"OR",95,371,1589.20492158062,308,1294.82356697995,1.22735248423636,0.204859397689992,-1.83900445893267,308,0.113960576459638,10,2122,5,NA,"Sardegna","Oristano",58.8018523333333,43.1006202,51.0494472,15978.1622307692,19.4,21.4,22,22.5,23.4,23.9,28.1,29.4,31.9,32.6,33.4,36.1,35.5,35.4,28.2142857142857,1
"OR",95,595,1286.90135366654,541,881.502114317241,1.45989593531866,0.378365156000904,-0.738334132614533,541,0.0859867160784696,2,1819,10,NA,"Sardegna","Oristano",58.8018523333333,43.1006202,51.0494472,15978.1622307692,19.4,21.4,22,22.5,23.4,23.9,28.1,29.4,31.9,32.6,33.4,36.1,35.5,35.4,28.2142857142857,1
"OR",95,641,1227.43111270627,629,1299.96104482533,0.944206072629812,-0.0574108393826765,-1.2604975428167,629,0.07974522228289,18,1415,8,0.145897330483215,"Sardegna","Oristano",58.8018523333333,43.1006202,51.0494472,15978.1622307692,19.4,21.4,22,22.5,23.4,23.9,28.1,29.4,31.9,32.6,33.4,36.1,35.5,35.4,28.2142857142857,1
"OR",95,551,1026.55394691829,494,781.777962430147,1.31310166857002,0.27239202459256,-0.600152818054268,494,0.0899842541331695,5,2122,10,0.612372435695794,"Sardegna","Oristano",58.8018523333333,43.1006202,51.0494472,15978.1622307692,19.4,21.4,22,22.5,23.4,23.9,28.1,29.4,31.9,32.6,33.4,36.1,35.5,35.4,28.2142857142857,1
"OR",95,414,1406.41679715625,333,1261.08215593606,1.1152459738932,0.109074984971033,0.735249618752614,333,0.109599324870238,10,1819,2,NA,"Sardegna","Oristano",58.8018523333333,43.1006202,51.0494472,15978.1622307692,19.4,21.4,22,22.5,23.4,23.9,28.1,29.4,31.9,32.6,33.4,36.1,35.5,35.4,28.2142857142857,1
"OR",95,374,1565.08854256003,387,1463.3258959485,1.06954202539112,0.0672305431966647,-1.31745156482227,374,0.103417537999004,9,2021,5,NA,"Sardegna","Oristano",58.8018523333333,43.1006202,51.0494472,15978.1622307692,19.4,21.4,22,22.5,23.4,23.9,28.1,29.4,31.9,32.6,33.4,36.1,35.5,35.4,28.2142857142857,1
"OR",95,566,1638.78746790351,593,1554.31692432418,1.05434576581997,0.0529204473847724,-0.836269069823093,566,0.0840662703418397,1,1516,8,0.16494205756247,"Sardegna","Oristano",58.8018523333333,43.1006202,51.0494472,15978.1622307692,19.4,21.4,22,22.5,23.4,23.9,28.1,29.4,31.9,32.6,33.4,36.1,35.5,35.4,28.2142857142857,1
"OR",95,504,2145.28334618965,433,1883.73608317969,1.1388449610035,0.130014556678129,0.201293645548574,433,0.0961138662664425,5,1314,2,0.194291759344774,"Sardegna","Oristano",58.8018523333333,43.1006202,51.0494472,15978.1622307692,19.4,21.4,22,22.5,23.4,23.9,28.1,29.4,31.9,32.6,33.4,36.1,35.5,35.4,28.2142857142857,1
"BI",96,557,1595.54139230796,602,1388.35362574053,1.14923270464102,0.139094506333633,-1.07825283549751,557,0.0847427197214072,10,1819,2,0.559016994374947,"Piemonte","Biella",70.2228753333333,61.1620962,65.6867060666667,23487.3534615385,26.4,26.7,26.5,26.8,27.4,32,31.8,31.5,31.3,31.3,32.2,32.4,33.3,33,30.1857142857143,1
"BI",96,553,1428.98770688625,569,1189.44000157569,1.2013953667215,0.183483686860401,-0.372702395485013,553,0.0850486511125125,9,2021,5,0.443202630213959,"Piemonte","Biella",70.2228753333333,61.1620962,65.6867060666667,23487.3534615385,26.4,26.7,26.5,26.8,27.4,32,31.8,31.5,31.3,31.3,32.2,32.4,33.3,33,30.1857142857143,1
"BI",96,644,1615.80166710913,682,1302.09125318255,1.24092813246368,0.215859593557397,0.76561974743305,644,0.0788110406239101,8,2223,8,0.559016994374947,"Piemonte","Biella",70.2228753333333,61.1620962,65.6867060666667,23487.3534615385,26.4,26.7,26.5,26.8,27.4,32,31.8,31.5,31.3,31.3,32.2,32.4,33.3,33,30.1857142857143,1
"BI",96,655,1504.87183839496,645,1425.38503249823,1.05576514701955,0.0542657618940947,0.521815055365007,645,0.0787499230958158,5,1617,5,NA,"Piemonte","Biella",70.2228753333333,61.1620962,65.6867060666667,23487.3534615385,26.4,26.7,26.5,26.8,27.4,32,31.8,31.5,31.3,31.3,32.2,32.4,33.3,33,30.1857142857143,1
"BI",96,605,1507.91544330985,614,1237.21906193562,1.21879422141357,0.197862026908441,0.868505046932507,605,0.0813115628181742,18,1617,10,0.707106781186548,"Piemonte","Biella",70.2228753333333,61.1620962,65.6867060666667,23487.3534615385,26.4,26.7,26.5,26.8,27.4,32,31.8,31.5,31.3,31.3,32.2,32.4,33.3,33,30.1857142857143,1
"BI",96,642,1411.39751313687,615,1189.87105530637,1.18617686079729,0.170735413232808,-0.831614017782407,615,0.0806477838545512,7,1819,5,0.447213595499958,"Piemonte","Biella",70.2228753333333,61.1620962,65.6867060666667,23487.3534615385,26.4,26.7,26.5,26.8,27.4,32,31.8,31.5,31.3,31.3,32.2,32.4,33.3,33,30.1857142857143,1
"BI",96,665,1343.55558143827,582,1213.05534422461,1.10757978837072,0.102177264017725,0.427028243326072,582,0.0829026672289678,15,1415,10,0.242956328951887,"Piemonte","Biella",70.2228753333333,61.1620962,65.6867060666667,23487.3534615385,26.4,26.7,26.5,26.8,27.4,32,31.8,31.5,31.3,31.3,32.2,32.4,33.3,33,30.1857142857143,1
"BI",96,659,1788.24156721118,625,1583.19040057915,1.12951769196997,0.121790720344614,1.16440606359319,625,0.08,1,1213,5,0.192255989741277,"Piemonte","Biella",70.2228753333333,61.1620962,65.6867060666667,23487.3534615385,26.4,26.7,26.5,26.8,27.4,32,31.8,31.5,31.3,31.3,32.2,32.4,33.3,33,30.1857142857143,1
"BI",96,520,1575.05218915826,489,1469.3782611054,1.07191744348617,0.0694490480097127,1.57892288165868,489,0.0904431263292269,13,2122,2,0.3659625273557,"Piemonte","Biella",70.2228753333333,61.1620962,65.6867060666667,23487.3534615385,26.4,26.7,26.5,26.8,27.4,32,31.8,31.5,31.3,31.3,32.2,32.4,33.3,33,30.1857142857143,1
"BI",96,537,1486.23874675829,610,1116.52136833131,1.33113327600665,0.28603066663648,1.00665888218398,537,0.0863063704004206,2,2122,13,0.645497224367903,"Piemonte","Biella",70.2228753333333,61.1620962,65.6867060666667,23487.3534615385,26.4,26.7,26.5,26.8,27.4,32,31.8,31.5,31.3,31.3,32.2,32.4,33.3,33,30.1857142857143,1
"BI",96,639,1488.56751885949,624,1264.88370470688,1.17684140709556,0.162834075865167,0.479400159262939,624,0.0800640769025436,2,1819,10,0.577350269189626,"Piemonte","Biella",70.2228753333333,61.1620962,65.6867060666667,23487.3534615385,26.4,26.7,26.5,26.8,27.4,32,31.8,31.5,31.3,31.3,32.2,32.4,33.3,33,30.1857142857143,1
"BI",96,665,1621.76641851608,677,1262.50343484828,1.28456396533366,0.250419334174301,0.442626106042949,665,0.0775566734329481,18,1213,6,0.206705763652765,"Piemonte","Biella",70.2228753333333,61.1620962,65.6867060666667,23487.3534615385,26.4,26.7,26.5,26.8,27.4,32,31.8,31.5,31.3,31.3,32.2,32.4,33.3,33,30.1857142857143,1
